100000,8.212981
150000,18.135333
200000,33.062559
250000,52.540678
300000,77.137472
350000,108.876650
400000,143.784201
450000,178.915387
500000,218.364786
550000,263.720950
600000,315.564898
650000,366.683144
700000,424.405338
750000,500.875523
800000,589.230176
850000,662.105248
900000,737.914762
950000,821.068005
1000000,888.718425
